"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2019-12-13","0.13",",,S","81","H,,S","87",",,S","75",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2019-12-14","0.00",",,S","81","H,,S","87",",,S","75",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2019-12-15",,,"79","H,,S","88",",,S","74",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2019-12-16","0.16",",,S","80","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2019-12-17","0.32",",,S","80","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2019-12-18","0.68",",,S","81","H,,S","86",",,S","77",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2019-12-19","0.00",",,S","81","H,,S","87",",,S","77",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2019-12-20","0.08",",,S","79","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2019-12-21","0.02",",,S","79","H,,S","87",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2019-12-22","0.13",",,S","79","H,,S","86",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2019-12-23","0.08",",,S","79","H,,S","86",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2019-12-24","0.00",",,S","78","H,,S","86",",,S","68",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2019-12-25","0.22",",,S","81","H,,S","87",",,S","68",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2019-12-26","2.04",",,S","78","H,,S","87",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2019-12-27","0.00",",,S","79","H,,S","85",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2019-12-28",,,"78","H,,S","85",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2019-12-29",,,"77","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2019-12-30","0.06",",,S","79","H,,S","86",",,S","71",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2019-12-31","0.00",",,S","80","H,,S","86",",,S","76",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-01","0.00",",,S","80","H,,S","86",",,S","76",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-02",,,"80","H,,S","86",",,S","76",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-03",,,"78","H,,S","86",",,S","76",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-04","0.08",",,S","79","H,,S","85",",,S","76",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-05","0.00",",,S","76","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-06",,,"75","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-07","0.06",",,S","78","H,,S","86",",,S","69",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-08","0.13",",,S","78","H,,S","85",",,S","69",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-09","0.00",",,S","80","H,,S","85",",,S","70",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-10","0.42",",,S","79","H,,S","85",",,S","71",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-11","0.00",",,S","79","H,,S","85",",,S","71",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-12","0.04",",,S","79","H,,S","86",",,S","75",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-13","0.28",",,S","78","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-14","0.77",",,S","77","H,,S","84",",,S","69",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-15","0.72",",,S","78","H,,S","85",",,S","69",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-16","0.00",",,S","79","H,,S","85",",,S","71",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-17",,,"76","H,,S","85",",,S","74",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-18",,,"77","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-19","0.00",",,S","77","H,,S","83",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-20","0.11",",,S","78","H,,S","82",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-21","0.50",",,S","77","H,,S","84",",,S","70",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-22","0.06",",,S","76","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-23","0.04",",,S","75","H,,S","83",",,S","67",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-24","0.00",",,S","74","H,,S","83",",,S","68",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-25",,,"76","H,,S","82",",,S","69",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-26",,,"77","H,,S","84",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-27",,,"76","H,,S","84",",,S","69",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-28",,,"75","H,,S","85",",,S","66",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-29",,,"76","H,,S","85",",,S","66",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-30",,,"77","H,,S","85",",,S","68",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-01-31",,,"76","H,,S","85",",,S","68",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-01",,,"79","H,,S","86",",,S","76",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-02","0.14",",,S","77","H,,S","86",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-03","0.00",",,S","76","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-04",,,"78","H,,S","86",",,S","68",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-05","0.18",",,S","77","H,,S","86",",,S","69",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-06","0.02",",,S","80","H,,S","86",",,S","69",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-07","0.00",",,S","80","H,,S","86",",,S","77",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-08",,,"79","H,,S","86",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-09","0.01",",,S","80","H,,S","86",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-10","0.02",",,S","79","H,,S","86",",,S","75",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-11","0.00",",,S","79","H,,S","86",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-12","0.06",",,S","78","H,,S","86",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-13","0.03",",,S","79","H,,S","86",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-14","0.00",",,S","79","H,,S","86",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-15",,,"79","H,,S","86",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-16",,,"78","H,,S","86",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-17",,,"80","H,,S","86",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-18","0.02",",,S","79","H,,S","86",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-19","0.00",",,S","79","H,,S","85",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-20","0.08",",,S","79","H,,S","86",",,S","74",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-21","0.00",",,S","78","H,,S","86",",,S","69",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-22",,,"76","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-23","0.06",",,S","74","H,,S","84",",,S","69",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-24","0.16",",,S","76","H,,S","83",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-25","0.00",",,S","78","H,,S","83",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-26","0.81",",,S","77","H,,S","84",",,S","71",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-27","0.72",",,S","78","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-28","0.00",",,S","76","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-02-29",,,"76","H,,S","84",",,S","71",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-01","0.06",",,S","76","H,,S","83",",,S","68",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-02","0.67",",,S","76","H,,S","83",",,S","68",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-03","0.00",",,S","77","H,,S","82",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-04",,,"79","H,,S","83",",,S","74",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-05",,,"79","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-06",,,"77","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-07",,,"78","H,,S","85",",,S","70",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-08",,,"76","H,,S","85",",,S","68",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-09","0.06",",,S","76","H,,S","85",",,S","68",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-10","1.28",",,S","75","H,,S","81",",,S","70",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-11","0.06",",,S","78","H,,S","83",",,S","70",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-12","0.50",",,S","75","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-13","0.00",",,S","77","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-14",,,"78","H,,S","83",",,S","71",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-15","0.05",",,S","77","H,,S","83",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-16","0.00",",,S","77","H,,S","83",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-17","0.00",",,S","77","H,,S","83",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-18",,,"77","H,,S","83",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-19","0.48",",,S","77","H,,S","83",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-20","0.72",",,S","76","H,,S","83",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-21","0.00",",,S","77","H,,S","83",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-22",,,"78","H,,S","83",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-23","0.02",",,S","78","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-24","0.00",",,S","79","H,,S","83",",,S","74",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-25",,,"79","H,,S","83",",,S","74",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-26",,,"78","H,,S","83",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-27",,,"78","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-28",,,"79","H,,S","85",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-29","0.06",",,S","80","H,,S","85",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-30","0.00",",,S","80","H,,S","86",",,S","76",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-03-31",,,"79","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-01",,,"77","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-02",,,"78","H,,S","85",",,S","66",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-03",,,"79","H,,S","86",",,S","66",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-04",,,"78","H,,S","87",",,S","67",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-05","0.09",",,S","78","H,,S","86",",,S","68",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-06","0.00",",,S","80","H,,S","85",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-07",,,"80","H,,S","86",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-08",,,"79","H,,S","87",",,S","77",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-09","0.16",",,S","80","H,,S","87",",,S","74",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-10","0.00",",,S","80","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-11",,,"81","H,,S","87",",,S","70",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-12",,,"82","H,,S","87",",,S","71",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-13",,,"82","H,,S","86",",,S","75",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-14",,,"82","H,,S","87",",,S","76",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-15",,,"82","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-16",,,"81","H,,S","89",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-17","0.01",",,S","80","H,,S","89",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-18","0.16",",,S","82","H,,S","88",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-19","0.00",",,S","83","H,,S","89",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-20",,,"83","H,,S","90",",,S","76",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-21",,,"83","H,,S","90",",,S","76",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-22",,,"81","H,,S","89",",,S","71",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-23",,,"82","H,,S","88",",,S","71",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-24",,,"83","H,,S","90",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-25",,,"82","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-26","0.02",",,S","83","H,,S","87",",,S","74",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-27","0.00",",,S","83","H,,S","89",",,S","76",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-28",,,"82","H,,S","89",",,S","75",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-29",,,"83","H,,S","89",",,S","74",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-04-30",,,"81","H,,S","89",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-01",,,"82","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-02",,,"83","H,,S","89",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-03","0.07",",,S","82","H,,S","88",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-04","0.02",",,S","81","H,,S","88",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-05","0.00",",,S","83","H,,S","88",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-06",,,"84","H,,S","89",",,S","78",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-07",,,"85","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-08",,,"84","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-09",,,"84","H,,S","89",",,S","78",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-10",,,"84","H,,S","89",",,S","78",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-11",,,"83","H,,S","89",",,S","77",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-12",,,"83","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-13","0.03",",,S","83","H,,S","89",",,S","76",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-14","0.00",",,S","83","H,,S","89",",,S","74",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-15",,,"83","H,,S","89",",,S","74",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-16","0.04",",,S","84","H,,S","89",",,S","77",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-17","0.08",",,S","83","H,,S","89",",,S","77",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-18","0.02",",,S","84","H,,S","89",",,S","78",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-19","0.01",",,S","83","H,,S","89",",,S","78",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-20","0.04",",,S","82","H,,S","88",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-21","0.00",",,S","83","H,,S","88",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-22",,,"84","H,,S","88",",,S","76",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-23",,,"82","H,,S","89",",,S","76",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-24",,,"83","H,,S","90",",,S","76",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-25",,,"84","H,,S","90",",,S","78",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-26","0.01",",,S","84","H,,S","90",",,S","77",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-27","0.00",",,S","84","H,,S","90",",,S","77",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-28",,,"81","H,,S","90",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-29",,,"80","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-30","0.04",",,S","83","H,,S","89",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-05-31","0.00",",,S","82","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-06-01",,,"83","H,,S","89",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-06-02",,,"84","H,,S",,,,
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-06-03",,,"83","H,,S","88",",,S","74",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-06-04",,,"84","H,,S","89",",,S","74",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-06-05",,,"84","H,,S","90",",,S","77",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-06-06",,,"85","H,,S","89",",,S","78",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-06-07","0.39",",,S","82","H,,S","89",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-06-08","0.00",",,S","83","H,,S","89",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-06-09",,,"83","H,,S","89",",,S","74",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-06-10",,,"83","H,,S","89",",,S","74",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-06-11",,,"83","H,,S","89",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-06-12",,,"82","H,,S","89",",,S","72",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-06-13",,,"83","H,,S","89",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-06-14",,,"85","H,,S","89",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-06-15",,,"84","H,,S","89",",,S","74",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-06-16","0.12",",,S","84","H,,S","89",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-06-17","0.19",",,S","84","H,,S","89",",,S","73",",,S"
"DRM00078479","PUNTA CANA INTERNATIONAL, DR","18.567","-68.363","14.3","2020-06-18","0.04",",,S","82","H,,S","90",",,S","72",",,S"
